Material,Target_FE,Predicted_FE,material_id,true_eform,pred_eform,abs_error,mean_cn,hybridization
mp-679947,-0.952483057975769,-0.9295104146003724,mp-679947,-0.952483057975769,-0.9295104146003724,0.022972643375396617,2.0,sp-like
mp-642462,0.0580335222184658,0.1257719993591308,mp-642462,0.0580335222184658,0.1257719993591308,0.067738477140665,3.0,sp2-like
mp-1025379,-0.6493043899536133,-0.6193552017211914,mp-1025379,-0.6493043899536133,-0.6193552017211914,0.029949188232421875,6.0,sp3-like
mp-20978,1.6341023445129397,1.599705696105957,mp-20978,1.6341023445129397,1.599705696105957,0.034396648406982644,0.0,sp-like
mp-1193068,0.6141979694366455,0.5993232727050781,mp-1193068,0.6141979694366455,0.5993232727050781,0.014874696731567383,2.5,sp2-like
mp-4037,-0.3448195159435272,-0.4162846803665161,mp-4037,-0.3448195159435272,-0.4162846803665161,0.07146516442298889,7.0,sp3-like
mp-1214386,0.0517843775451183,0.0475507974624633,mp-1214386,0.0517843775451183,0.0475507974624633,0.004233580082654995,3.0,sp2-like
mp-1099248,-1.8053932189941408,-1.665711522102356,mp-1099248,-1.8053932189941408,-1.665711522102356,0.1396816968917849,6.0,sp3-like
mp-568729,0.2359838187694549,0.1009409427642822,mp-568729,0.2359838187694549,0.1009409427642822,0.1350428760051727,5.0,sp3-like
mp-1224369,-0.389047235250473,-0.5510826110839844,mp-1224369,-0.389047235250473,-0.5510826110839844,0.16203537583351135,6.0,sp3-like
mp-540785,-0.8027667999267578,-1.4655760526657104,mp-540785,-0.8027667999267578,-1.4655760526657104,0.6628092527389526,2.0,sp-like
mp-1208667,-1.7318105697631836,-1.5377593040466309,mp-1208667,-1.7318105697631836,-1.5377593040466309,0.19405126571655273,2.0,sp-like
mp-1196217,0.5537657141685486,0.6265497207641602,mp-1196217,0.5537657141685486,0.6265497207641602,0.07278400659561157,1.75,sp-like
mp-1031455,-2.281575918197632,-2.3903350830078125,mp-1031455,-2.281575918197632,-2.3903350830078125,0.10875916481018066,6.0,sp3-like
mp-15319,-0.2660058438777923,-0.2655441761016845,mp-15319,-0.2660058438777923,-0.2655441761016845,0.0004616677761077881,5.0,sp3-like
mp-569567,0.1178054139018058,0.1699248552322387,mp-569567,0.1178054139018058,0.1699248552322387,0.05211944133043289,4.0,sp3-like
mp-995195,0.0135186165571212,0.1082690954208374,mp-995195,0.0135186165571212,0.1082690954208374,0.09475047886371621,1.0,sp-like
mp-1199920,-0.0210353247821331,-0.0500521659851074,mp-1199920,-0.0210353247821331,-0.0500521659851074,0.029016841202974302,3.0,sp2-like
mp-10289,-0.4295137524604797,-0.3443676233291626,mp-10289,-0.4295137524604797,-0.3443676233291626,0.08514612913131708,3.0,sp2-like
mp-1192518,-0.358191967010498,-0.2259877920150756,mp-1192518,-0.358191967010498,-0.2259877920150756,0.1322041749954224,2.0,sp-like
mp-8499,-0.3114195764064789,-0.3650262355804443,mp-8499,-0.3114195764064789,-0.3650262355804443,0.0536066591739654,6.0,sp3-like
mp-708965,-0.2466464638710022,-0.3053679466247558,mp-708965,-0.2466464638710022,-0.3053679466247558,0.05872148275375361,4.0,sp3-like
mp-555099,-2.2588140964508057,-2.282439708709717,mp-555099,-2.2588140964508057,-2.282439708709717,0.023625612258911133,3.0,sp2-like
mp-608317,0.5959658026695251,0.4282615184783935,mp-608317,0.5959658026695251,0.4282615184783935,0.16770428419113165,2.0,sp-like
mp-1038619,-2.8385791778564453,-2.8518455028533936,mp-1038619,-2.8385791778564453,-2.8518455028533936,0.013266324996948242,2.0,sp-like
mp-1104034,-1.4841859340667725,-1.3380696773529053,mp-1104034,-1.4841859340667725,-1.3380696773529053,0.1461162567138672,2.0,sp-like
mp-1214254,-0.0557732805609703,0.0503373146057128,mp-1214254,-0.0557732805609703,0.0503373146057128,0.1061105951666831,2.0,sp-like
mp-569892,-1.5762510299682615,-1.5899871587753296,mp-569892,-1.5762510299682615,-1.5899871587753296,0.013736128807068093,1.0,sp-like
mp-3346577,-2.235217809677124,-2.390937566757202,mp-3346577,-2.235217809677124,-2.390937566757202,0.15571975708007812,3.0,sp2-like
mp-1219399,-0.1049822121858596,-0.1029216051101684,mp-1219399,-0.1049822121858596,-0.1029216051101684,0.0020606070756911954,6.0,sp3-like
mp-1080609,-0.1451700031757354,0.1012730598449707,mp-1080609,-0.1451700031757354,0.1012730598449707,0.2464430630207061,4.0,sp3-like
mp-1077743,0.2463954836130142,0.4075298309326172,mp-1077743,0.2463954836130142,0.4075298309326172,0.161134347319603,4.0,sp3-like
mp-1205395,-2.558900833129883,-2.598684310913086,mp-1205395,-2.558900833129883,-2.598684310913086,0.039783477783203125,3.0,sp2-like
mp-1205279,-1.2513511180877686,-1.113309383392334,mp-1205279,-1.2513511180877686,-1.113309383392334,0.13804173469543457,2.0,sp-like
mp-1200361,-1.4344784021377563,-1.074822187423706,mp-1200361,-1.4344784021377563,-1.074822187423706,0.3596562147140503,2.0,sp-like
mp-1219737,-0.1310093998908996,-0.2447822093963623,mp-1219737,-0.1310093998908996,-0.2447822093963623,0.1137728095054627,6.0,sp3-like
mp-541789,-2.5357935428619385,-2.5987021923065186,mp-541789,-2.5357935428619385,-2.5987021923065186,0.06290864944458008,3.0,sp2-like
mp-1008802,0.8846673965454102,0.6793477535247803,mp-1008802,0.8846673965454102,0.6793477535247803,0.20531964302062988,5.0,sp3-like
mp-1212240,0.4557999968528747,0.4693374633789062,mp-1212240,0.4557999968528747,0.4693374633789062,0.013537466526031494,3.0,sp2-like
mp-1215131,-2.2062482833862305,-2.1858832836151123,mp-1215131,-2.2062482833862305,-2.1858832836151123,0.020364999771118164,2.25,sp-like
mp-995218,-0.5259200930595398,-0.3530495166778564,mp-995218,-0.5259200930595398,-0.3530495166778564,0.1728705763816834,2.0,sp-like
mp-504619,0.1350831836462021,0.0662534236907959,mp-504619,0.1350831836462021,0.0662534236907959,0.06882975995540619,6.0,sp3-like
mp-758191,-1.8613073825836184,-1.929932951927185,mp-758191,-1.8613073825836184,-1.929932951927185,0.06862556934356667,3.0,sp2-like
mp-1222106,-0.1124927699565887,-0.0573121309280395,mp-1222106,-0.1124927699565887,-0.0573121309280395,0.0551806390285492,8.0,sp3-like
mp-1009540,0.7169758081436157,1.363271713256836,mp-1009540,0.7169758081436157,1.363271713256836,0.6462959051132202,4.0,sp3-like
mp-1197162,-0.7297942042350769,-0.6461883783340454,mp-1197162,-0.7297942042350769,-0.6461883783340454,0.0836058259010315,2.0,sp-like
mp-1212285,-1.536699891090393,-1.448026418685913,mp-1212285,-1.536699891090393,-1.448026418685913,0.08867347240447998,6.0,sp3-like
mp-569962,-1.909841537475586,-1.934032201766968,mp-569962,-1.909841537475586,-1.934032201766968,0.024190664291382058,6.0,sp3-like
mp-1198597,-0.1053019762039184,-0.0444082021713256,mp-1198597,-0.1053019762039184,-0.0444082021713256,0.0608937740325928,5.666666666666667,sp3-like
mp-1217512,-0.208165094256401,-0.222367525100708,mp-1217512,-0.208165094256401,-0.222367525100708,0.014202430844307001,4.0,sp3-like
mp-1214070,1.0835578441619873,0.7895238399505615,mp-1214070,1.0835578441619873,0.7895238399505615,0.2940340042114258,3.0,sp2-like
mp-1224447,-0.4619493782520294,-0.3591300249099731,mp-1224447,-0.4619493782520294,-0.3591300249099731,0.10281935334205633,4.0,sp3-like
mp-1206773,-0.2593120634555816,-0.2140414714813232,mp-1206773,-0.2593120634555816,-0.2140414714813232,0.04527059197425842,6.0,sp3-like
mp-989472,-0.3347232937812805,-0.1993546485900879,mp-989472,-0.3347232937812805,-0.1993546485900879,0.13536864519119263,2.0,sp-like
mp-1223565,-0.7666431069374084,-0.6997631192207336,mp-1223565,-0.7666431069374084,-0.6997631192207336,0.0668799877166748,6.0,sp3-like
mp-1034501,-2.59822154045105,-2.5907018184661865,mp-1034501,-2.59822154045105,-2.5907018184661865,0.007519721984863281,6.0,sp3-like
mp-1207385,-0.4078021049499511,-0.3797484636306762,mp-1207385,-0.4078021049499511,-0.3797484636306762,0.028053641319274902,5.5,sp3-like
mp-977200,1.0645124912261963,0.7102727890014648,mp-977200,1.0645124912261963,0.7102727890014648,0.35423970222473145,8.0,sp3-like
mp-1008806,1.5034868717193604,1.7316291332244873,mp-1008806,1.5034868717193604,1.7316291332244873,0.22814226150512695,5.0,sp3-like
mp-6511,-0.5351223945617676,-0.552538275718689,mp-6511,-0.5351223945617676,-0.552538275718689,0.017415881156921387,2.0,sp-like
mp-567908,-0.526427149772644,-0.5159434080123901,mp-567908,-0.526427149772644,-0.5159434080123901,0.010483741760253906,6.0,sp3-like
mp-11713,-0.3058550655841827,-0.3546738624572754,mp-11713,-0.3058550655841827,-0.3546738624572754,0.04881879687309271,4.0,sp3-like
mp-1214192,0.2438540905714035,0.3808739185333252,mp-1214192,0.2438540905714035,0.3808739185333252,0.1370198279619217,3.0,sp2-like
mp-1210530,-0.9888838529586792,-1.3485087156295776,mp-1210530,-0.9888838529586792,-1.3485087156295776,0.35962486267089844,3.0,sp2-like
mp-1021392,0.3976143896579742,0.39845871925354,mp-1021392,0.3976143896579742,0.39845871925354,0.0008443295955657959,6.0,sp3-like
mp-23680,-0.8943176865577698,-0.8868038058280945,mp-23680,-0.8943176865577698,-0.8868038058280945,0.007513880729675293,1.0,sp-like
mp-1220326,-0.748845636844635,-0.8548373579978943,mp-1220326,-0.748845636844635,-0.8548373579978943,0.10599172115325928,6.0,sp3-like
mp-562220,-0.7111009359359741,-0.5582263469696045,mp-562220,-0.7111009359359741,-0.5582263469696045,0.15287458896636963,2.0,sp-like
mp-580802,-2.097928762435913,-2.2160918712615967,mp-580802,-2.097928762435913,-2.2160918712615967,0.1181631088256836,4.0,sp3-like
mp-1037135,-2.8035099506378174,-2.8395020961761475,mp-1037135,-2.8035099506378174,-2.8395020961761475,0.03599214553833008,6.0,sp3-like
mp-752864,-1.843964695930481,-1.8864065408706665,mp-752864,-1.843964695930481,-1.8864065408706665,0.04244184494018555,3.0,sp2-like
mp-559721,-2.6060094833374023,-2.473076820373535,mp-559721,-2.6060094833374023,-2.473076820373535,0.1329326629638672,4.0,sp3-like
mp-753812,-1.8499901294708248,-1.8949999809265137,mp-753812,-1.8499901294708248,-1.8949999809265137,0.04500985145568892,3.0,sp2-like
mp-1025362,-0.5966808795928955,-0.5357413291931152,mp-1025362,-0.5966808795928955,-0.5357413291931152,0.06093955039978027,6.0,sp3-like
mp-1238815,-0.1305726468563079,0.146445631980896,mp-1238815,-0.1305726468563079,0.146445631980896,0.27701827883720387,4.666666666666667,sp3-like
mp-1246426,0.1374688893556594,0.0928249359130859,mp-1246426,0.1374688893556594,0.0928249359130859,0.044643953442573506,2.0,sp-like
mp-985594,-1.4691696166992188,-1.289322853088379,mp-985594,-1.4691696166992188,-1.289322853088379,0.17984676361083984,2.0,sp-like
mp-568028,0.5308611989021301,0.3905882835388183,mp-568028,0.5308611989021301,0.3905882835388183,0.14027291536331182,3.1333333333333333,sp2-like
mp-22714,-0.3546595275402069,-0.3599461317062378,mp-22714,-0.3546595275402069,-0.3599461317062378,0.005286604166030884,6.0,sp3-like
mp-1017356,0.3492453694343567,0.3641893863677978,mp-1017356,0.3492453694343567,0.3641893863677978,0.014944016933441107,8.0,sp3-like
mp-727242,-1.785440444946289,-1.871213674545288,mp-727242,-1.785440444946289,-1.871213674545288,0.08577322959899902,3.0,sp2-like
mp-723638,1.041364669799805,0.9469127655029296,mp-723638,1.041364669799805,0.9469127655029296,0.09445190429687533,2.5,sp2-like
mp-1225413,-0.0344714857637882,-0.0059289932250976,mp-1225413,-0.0344714857637882,-0.0059289932250976,0.0285424925386906,6.0,sp3-like
mp-1078898,-0.3798653781414032,-0.4089939594268799,mp-1078898,-0.3798653781414032,-0.4089939594268799,0.029128581285476685,3.0,sp2-like
mp-729742,0.3355245292186737,0.3264453411102295,mp-729742,0.3355245292186737,0.3264453411102295,0.009079188108444214,4.0,sp3-like
mp-1214830,0.6674736142158508,0.8327357769012451,mp-1214830,0.6674736142158508,0.8327357769012451,0.1652621626853943,2.0,sp-like
mp-570148,-0.2565416395664215,-0.2738423347473144,mp-570148,-0.2565416395664215,-0.2738423347473144,0.01730069518089289,5.0,sp3-like
mp-13592,0.0865303352475166,0.0884866714477539,mp-13592,0.0865303352475166,0.0884866714477539,0.001956336200237302,2.0,sp-like
mp-1199311,-0.7415557503700256,-0.7900707721710205,mp-1199311,-0.7415557503700256,-0.7900707721710205,0.04851502180099487,2.0,sp-like
mp-1213247,-0.5042590498924255,-0.430301308631897,mp-1213247,-0.5042590498924255,-0.430301308631897,0.07395774126052856,5.8,sp3-like
mp-672184,-0.9223833084106444,-0.8006118535995483,mp-672184,-0.9223833084106444,-0.8006118535995483,0.12177145481109608,2.0,sp-like
mp-1197388,-0.0092320125550031,-0.0051223039627075,mp-1197388,-0.0092320125550031,-0.0051223039627075,0.004109708592295601,6.0,sp3-like
mp-1205848,-0.6743224859237671,-0.7069740295410156,mp-1205848,-0.6743224859237671,-0.7069740295410156,0.032651543617248535,6.0,sp3-like
mp-1226353,2.316246032714844,1.4344542026519775,mp-1226353,2.316246032714844,1.4344542026519775,0.8817918300628667,0.0,sp-like
mp-758427,-1.571255087852478,-1.57563054561615,mp-758427,-1.571255087852478,-1.57563054561615,0.004375457763671875,3.0,sp2-like
mp-10856,-0.4400070309638977,-0.4580216407775879,mp-10856,-0.4400070309638977,-0.4580216407775879,0.018014609813690186,3.0,sp2-like
mp-1180522,-1.0474203824996948,-1.0987613201141355,mp-1180522,-1.0474203824996948,-1.0987613201141355,0.051340937614440696,3.0,sp2-like
mp-557375,-2.1657700538635254,-2.119561195373535,mp-557375,-2.1657700538635254,-2.119561195373535,0.046208858489990234,3.0,sp2-like
mp-757737,-1.7933862209320068,-1.8778846263885496,mp-757737,-1.7933862209320068,-1.8778846263885496,0.08449840545654275,3.0,sp2-like
mp-759711,-1.6161935329437256,-1.6171916723251345,mp-759711,-1.6161935329437256,-1.6171916723251345,0.0009981393814089135,3.0,sp2-like
mp-1034112,-2.703174591064453,-2.758686780929565,mp-1034112,-2.703174591064453,-2.758686780929565,0.05551218986511186,4.0,sp3-like
mp-2489,-0.2554539442062378,-0.2829924821853637,mp-2489,-0.2554539442062378,-0.2829924821853637,0.02753853797912592,6.0,sp3-like
mp-1198568,-1.6233891248703003,-1.787072777748108,mp-1198568,-1.6233891248703003,-1.787072777748108,0.16368365287780762,2.0,sp-like
mp-645339,0.061937715858221,0.1443591117858886,mp-645339,0.061937715858221,0.1443591117858886,0.08242139592766759,7.0,sp3-like
mp-1196258,-0.2238043844699859,-0.2374075651168823,mp-1196258,-0.2238043844699859,-0.2374075651168823,0.01360318064689639,2.0,sp-like
mp-767071,-1.9085479974746704,-1.9308836460113523,mp-767071,-1.9085479974746704,-1.9308836460113523,0.022335648536681907,3.0,sp2-like
mp-1246047,0.3804695904254913,0.2703211307525635,mp-1246047,0.3804695904254913,0.2703211307525635,0.1101484596729278,2.0,sp-like
mp-1195586,-0.0308330059051513,-0.0880230665206909,mp-1195586,-0.0308330059051513,-0.0880230665206909,0.057190060615539606,2.375,sp-like
mp-1203337,0.2627068161964416,0.36883544921875,mp-1203337,0.2627068161964416,0.36883544921875,0.1061286330223084,3.0,sp2-like
mp-1220070,-0.0823668763041496,-0.1148552894592285,mp-1220070,-0.0823668763041496,-0.1148552894592285,0.0324884131550789,6.0,sp3-like
mp-753899,-1.914425015449524,-1.983415365219116,mp-753899,-1.914425015449524,-1.983415365219116,0.06899034976959206,3.0,sp2-like
mp-1246040,0.1609711498022079,0.1412990093231201,mp-1246040,0.1609711498022079,0.1412990093231201,0.019672140479087802,2.0,sp-like
mp-722329,-0.2237166315317154,-0.1774103641510009,mp-722329,-0.2237166315317154,-0.1774103641510009,0.0463062673807145,4.0,sp3-like
mp-1200737,0.8358655571937561,0.5827891826629639,mp-1200737,0.8358655571937561,0.5827891826629639,0.25307637453079224,2.25,sp-like
mp-762401,-1.638923168182373,-1.6924625635147097,mp-762401,-1.638923168182373,-1.6924625635147097,0.05353939533233665,3.0,sp2-like
mp-1182972,2.0603604316711426,2.6487278938293457,mp-1182972,2.0603604316711426,2.6487278938293457,0.5883674621582031,6.0,sp3-like
mp-647805,-0.4669767618179321,-0.4869318008422851,mp-647805,-0.4669767618179321,-0.4869318008422851,0.019955039024353027,6.0,sp3-like
mp-1205527,-0.50107741355896,-0.3921716213226318,mp-1205527,-0.50107741355896,-0.3921716213226318,0.10890579223632818,6.0,sp3-like
mp-1181749,-0.7703326940536499,-0.5443781614303589,mp-1181749,-0.7703326940536499,-0.5443781614303589,0.22595453262329102,2.0,sp-like
mp-1033201,-2.0068235397338867,-2.110560417175293,mp-1033201,-2.0068235397338867,-2.110560417175293,0.10373687744140625,0.0,sp-like
mp-18939,-0.9554476141929626,-0.6271939277648926,mp-18939,-0.9554476141929626,-0.6271939277648926,0.32825368642807007,2.0,sp-like
mp-1361722,2.703761339187622,2.035914421081543,mp-1361722,2.703761339187622,2.035914421081543,0.6678469181060791,1.0,sp-like
mp-19836,1.6170430183410645,1.451833963394165,mp-19836,1.6170430183410645,1.451833963394165,0.16520905494689941,0.0,sp-like
mp-1189451,-0.564868688583374,-0.6993353366851807,mp-1189451,-0.564868688583374,-0.6993353366851807,0.13446664810180664,4.0,sp3-like
mp-772431,-1.347317457199097,-1.4206359386444092,mp-772431,-1.347317457199097,-1.4206359386444092,0.07331848144531228,3.0,sp2-like
mp-1247836,0.3193237781524658,0.575279712677002,mp-1247836,0.3193237781524658,0.575279712677002,0.25595593452453613,4.0,sp3-like
mp-1181952,1.266542911529541,0.8105087280273438,mp-1181952,1.266542911529541,0.8105087280273438,0.45603418350219727,2.0,sp-like
mp-1226701,-0.2245191484689712,-0.2746461629867553,mp-1226701,-0.2245191484689712,-0.2746461629867553,0.05012701451778412,6.0,sp3-like
mp-1224177,0.170859009027481,0.0211268663406372,mp-1224177,0.170859009027481,0.0211268663406372,0.1497321426868438,6.0,sp3-like
mp-568656,-0.3058404922485351,-0.354649543762207,mp-568656,-0.3058404922485351,-0.354649543762207,0.048809051513671875,4.0,sp3-like
mp-1080511,-1.92974054813385,-2.0294363498687744,mp-1080511,-1.92974054813385,-2.0294363498687744,0.09969580173492432,3.0,sp2-like
mp-1205718,-0.4588065445423126,-0.3864599466323852,mp-1205718,-0.4588065445423126,-0.3864599466323852,0.07234659790992742,6.0,sp3-like
mp-2911857,-2.134643077850342,-2.210499763488769,mp-2911857,-2.134643077850342,-2.210499763488769,0.07585668563842729,5.0,sp3-like
mp-558412,-1.1692737340927124,-1.2531660795211792,mp-558412,-1.1692737340927124,-1.2531660795211792,0.0838923454284668,3.0,sp2-like
mp-27769,-0.5797595381736755,-0.5780172348022461,mp-27769,-0.5797595381736755,-0.5780172348022461,0.0017423033714294434,6.0,sp3-like
mp-995219,-0.4495340883731842,-0.3543879985809326,mp-995219,-0.4495340883731842,-0.3543879985809326,0.09514608979225159,3.0,sp2-like
mp-21313,-0.119667500257492,0.008661150932312,mp-21313,-0.119667500257492,0.008661150932312,0.128328651189804,6.0,sp3-like
mp-1077157,1.4165494441986084,1.4685261249542236,mp-1077157,1.4165494441986084,1.4685261249542236,0.051976680755615234,5.0,sp3-like
mp-27502,0.256609708070755,0.2481997013092041,mp-27502,0.256609708070755,0.2481997013092041,0.008410006761550903,2.0,sp-like
mp-1201857,-0.198092833161354,-0.1308423280715942,mp-1201857,-0.198092833161354,-0.1308423280715942,0.0672505050897598,4.0,sp3-like
mp-648988,0.0478961467742919,0.5469076633453369,mp-648988,0.0478961467742919,0.5469076633453369,0.49901151657104503,4.333333333333333,sp3-like
mp-568534,0.1423183530569076,0.3529214859008789,mp-568534,0.1423183530569076,0.3529214859008789,0.2106031328439713,2.0,sp-like
mp-4992,-0.3405148088932037,-0.3592416048049927,mp-4992,-0.3405148088932037,-0.3592416048049927,0.018726795911788996,7.0,sp3-like
mp-669555,-0.7086370587348938,-0.6640621423721313,mp-669555,-0.7086370587348938,-0.6640621423721313,0.04457491636276245,3.0,sp2-like
mp-1193254,-1.7573373317718506,-1.9552875757217407,mp-1193254,-1.7573373317718506,-1.9552875757217407,0.19795024394989014,2.0,sp-like
mp-1190169,0.1162085980176925,-0.009640097618103,mp-1190169,0.1162085980176925,-0.009640097618103,0.12584869563579548,2.3333333333333335,sp-like
mp-571150,-1.3100879192352295,-1.2687492370605469,mp-571150,-1.3100879192352295,-1.2687492370605469,0.04133868217468262,6.0,sp3-like
mp-1228446,-0.2022816240787506,0.2121829986572265,mp-1228446,-0.2022816240787506,0.2121829986572265,0.4144646227359771,5.0,sp3-like
mp-20543,1.422657132148743,1.3656675815582275,mp-20543,1.422657132148743,1.3656675815582275,0.05698955059051536,0.0,sp-like
mp-1079380,0.3333769738674164,0.0985782146453857,mp-1079380,0.3333769738674164,0.0985782146453857,0.2347987592220307,5.5,sp3-like
mp-1189433,-0.7912788987159729,-0.6658227443695068,mp-1189433,-0.7912788987159729,-0.6658227443695068,0.12545615434646606,6.0,sp3-like
mp-1206182,-1.0331807136535645,-0.9830818176269532,mp-1206182,-1.0331807136535645,-0.9830818176269532,0.05009889602661122,6.0,sp3-like
mp-21075,-1.122896432876587,-1.0974984169006348,mp-21075,-1.122896432876587,-1.0974984169006348,0.02539801597595215,6.0,sp3-like
mp-3776,-0.3760838210582733,-0.4075764417648315,mp-3776,-0.3760838210582733,-0.4075764417648315,0.03149262070655817,6.0,sp3-like
mp-559976,-1.133026123046875,-1.1376738548278809,mp-559976,-1.133026123046875,-1.1376738548278809,0.004647731781005859,6.0,sp3-like
mp-546202,-1.8632980585098269,-2.023576498031616,mp-546202,-1.8632980585098269,-2.023576498031616,0.16027843952178933,4.0,sp3-like
mp-643989,-1.5639193058013916,-1.6328942775726318,mp-643989,-1.5639193058013916,-1.6328942775726318,0.06897497177124023,3.0,sp2-like
mp-1216474,-0.4951026141643524,-0.5531708002090454,mp-1216474,-0.4951026141643524,-0.5531708002090454,0.05806818604469299,6.0,sp3-like
mp-5816,-0.5448871850967407,-0.3784866333007812,mp-5816,-0.5448871850967407,-0.3784866333007812,0.16640055179595953,6.0,sp3-like
mp-1086653,-0.3639301061630249,-0.4486813545227051,mp-1086653,-0.3639301061630249,-0.4486813545227051,0.08475124835968018,7.0,sp3-like
mp-979041,-0.490421324968338,-0.3627277612686157,mp-979041,-0.490421324968338,-0.3627277612686157,0.1276935636997223,5.666666666666667,sp3-like
mp-1196447,-1.3270046710968018,-1.241994857788086,mp-1196447,-1.3270046710968018,-1.241994857788086,0.08500981330871582,2.0,sp-like
mp-1224208,-0.1494138687849044,-0.0767682790756225,mp-1224208,-0.1494138687849044,-0.0767682790756225,0.0726455897092819,6.0,sp3-like
mp-10928,-0.7265698313713074,-0.6903437376022339,mp-10928,-0.7265698313713074,-0.6903437376022339,0.036226093769073486,2.0,sp-like
mp-1204867,-0.2775888442993164,-0.2841376066207886,mp-1204867,-0.2775888442993164,-0.2841376066207886,0.006548762321472168,5.0,sp3-like
mp-645317,-2.0361104011535645,-2.033961296081543,mp-645317,-2.0361104011535645,-2.033961296081543,0.0021491050720214844,4.0,sp3-like
mp-1084804,-0.3765947520732879,-0.4097554683685303,mp-1084804,-0.3765947520732879,-0.4097554683685303,0.033160716295242365,3.0,sp2-like
mp-1245872,0.2581816613674164,0.1876600980758667,mp-1245872,0.2581816613674164,0.1876600980758667,0.07052156329154968,2.0,sp-like
mp-560839,-0.2736138701438904,0.1713528633117675,mp-560839,-0.2736138701438904,0.1713528633117675,0.44496673345565785,2.0,sp-like
mp-1220257,0.3138351440429687,0.5153625011444092,mp-1220257,0.3138351440429687,0.5153625011444092,0.20152735710144049,1.5,sp-like
mp-28344,-1.2480552196502686,-1.2679569721221924,mp-28344,-1.2480552196502686,-1.2679569721221924,0.019901752471923828,6.0,sp3-like
mp-757939,-1.8473384380340576,-1.9088765382766724,mp-757939,-1.8473384380340576,-1.9088765382766724,0.061538100242614746,3.0,sp2-like
mp-1224072,-0.0728762745857238,0.003180980682373,mp-1224072,-0.0728762745857238,0.003180980682373,0.0760572552680968,6.0,sp3-like
mp-1193310,-0.0356415174901485,-0.0170440673828125,mp-1193310,-0.0356415174901485,-0.0170440673828125,0.018597450107336003,8.0,sp3-like
mp-1205180,-0.5446521043777466,-0.4405499696731567,mp-1205180,-0.5446521043777466,-0.4405499696731567,0.1041021347045899,6.0,sp3-like
mp-1078212,0.1188006848096847,0.4974784851074219,mp-1078212,0.1188006848096847,0.4974784851074219,0.3786778002977372,7.0,sp3-like
mp-1229076,-0.1371305137872696,0.0651741027832031,mp-1229076,-0.1371305137872696,0.0651741027832031,0.2023046165704727,2.0,sp-like
mp-1228558,-2.3708336353302,-2.6215052604675293,mp-1228558,-2.3708336353302,-2.6215052604675293,0.2506716251373291,1.0,sp-like
mp-729525,0.0035318634472787,-0.084550142288208,mp-729525,0.0035318634472787,-0.084550142288208,0.08808200573548669,1.0,sp-like
mp-726614,-2.460221529006958,-2.6213293075561523,mp-726614,-2.460221529006958,-2.6213293075561523,0.16110777854919434,3.0,sp2-like
mp-1189539,-0.2724137902259826,-0.4882764816284179,mp-1189539,-0.2724137902259826,-0.4882764816284179,0.2158626914024353,6.4,sp3-like
mp-1105554,-0.4563712775707245,-0.5085268020629883,mp-1105554,-0.4563712775707245,-0.5085268020629883,0.052155524492263794,6.0,sp3-like
mp-995201,-0.8566720485687256,-0.8012658357620239,mp-995201,-0.8566720485687256,-0.8012658357620239,0.05540621280670166,6.0,sp3-like
mp-1218552,-2.3812005519866943,-2.391624212265014,mp-1218552,-2.3812005519866943,-2.391624212265014,0.010423660278319868,3.0,sp2-like
mp-1214225,-0.1068636178970336,0.3503978252410888,mp-1214225,-0.1068636178970336,0.3503978252410888,0.4572614431381224,3.0,sp2-like
mp-1223490,-0.3867076337337494,-0.2491456270217895,mp-1223490,-0.3867076337337494,-0.2491456270217895,0.1375620067119599,1.0,sp-like
mp-20385,-0.4734112322330475,-0.4231255054473877,mp-20385,-0.4734112322330475,-0.4231255054473877,0.05028572678565979,6.0,sp3-like
mp-1198466,0.5742821097373962,0.4773507118225097,mp-1198466,0.5742821097373962,0.4773507118225097,0.09693139791488653,2.142857142857143,sp-like
mp-1219232,0.148437887430191,-0.0127042531967163,mp-1219232,0.148437887430191,-0.0127042531967163,0.16114214062690732,6.0,sp3-like
mp-1181658,0.3733280301094055,0.4756221771240234,mp-1181658,0.3733280301094055,0.4756221771240234,0.10229414701461786,1.5,sp-like
mp-2034,-0.0369107760488987,0.0560683012008667,mp-2034,-0.0369107760488987,0.0560683012008667,0.0929790772497654,6.0,sp3-like
mp-1200920,-1.5342501401901243,-1.4262592792510986,mp-1200920,-1.5342501401901243,-1.4262592792510986,0.10799086093902566,3.0,sp2-like
mp-20388,1.4044060707092283,1.4354984760284424,mp-20388,1.4044060707092283,1.4354984760284424,0.03109240531921409,0.0,sp-like
mp-729935,-0.3551866710186004,-0.1353442668914795,mp-729935,-0.3551866710186004,-0.1353442668914795,0.21984240412712092,2.5,sp2-like
mp-1199388,-0.7264130115509033,-0.6290302276611328,mp-1199388,-0.7264130115509033,-0.6290302276611328,0.09738278388977051,2.0,sp-like
mp-1202145,0.3719444572925567,0.103444218635559,mp-1202145,0.3719444572925567,0.103444218635559,0.2685002386569977,1.0,sp-like
mp-866617,-2.4597527980804443,-2.4547855854034424,mp-866617,-2.4597527980804443,-2.4547855854034424,0.004967212677001953,3.0,sp2-like
mp-1205712,-0.5922277569770813,-0.5420591831207275,mp-1205712,-0.5922277569770813,-0.5420591831207275,0.05016857385635376,6.0,sp3-like
mp-23118,-1.4771863222122192,-1.522092342376709,mp-23118,-1.4771863222122192,-1.522092342376709,0.044906020164489746,6.0,sp3-like
