file_name,predicted_energy_per_atom,formation_energy_per_atom,material_id,true_eform,pred_eform,abs_error,mean_cn,hybridization
mp-1080729.cif,-0.6285996437072754,-0.6447710990905762,mp-1080729,-0.6447710990905762,-0.6285996437072754,0.01617145538330078,6.0,sp3-like
mp-3346526.cif,-2.7160086631774902,-2.545307159423828,mp-3346526,-2.545307159423828,-2.7160086631774902,0.1707015037536621,3.0,sp2-like
mp-1200938.cif,-0.1562963277101516,0.0237033832818269,mp-1200938,0.0237033832818269,-0.1562963277101516,0.17999971099197848,3.0,sp2-like
mp-1033873.cif,-2.740573644638061,-2.5233819484710693,mp-1033873,-2.5233819484710693,-2.740573644638061,0.21719169616699174,2.0,sp-like
mp-1246589.cif,0.1803866028785705,0.1370922476053238,mp-1246589,0.1370922476053238,0.1803866028785705,0.04329435527324671,2.0,sp-like
mp-1227233.cif,-0.6657585501670837,-0.3192746937274933,mp-1227233,-0.3192746937274933,-0.6657585501670837,0.34648385643959045,6.0,sp3-like
mp-1208465.cif,-1.0638391971588137,-0.8371117115020752,mp-1208465,-0.8371117115020752,-1.0638391971588137,0.2267274856567385,3.0,sp2-like
mp-27919.cif,-1.1938927173614502,-0.8287010192871094,mp-27919,-0.8287010192871094,-1.1938927173614502,0.3651916980743408,6.0,sp3-like
mp-1022081.cif,0.5412881374359131,0.4043623208999634,mp-1022081,0.4043623208999634,0.5412881374359131,0.1369258165359497,8.0,sp3-like
mp-569568.cif,-0.6755062937736511,-0.6346313953399658,mp-569568,-0.6346313953399658,-0.6755062937736511,0.0408748984336853,6.0,sp3-like
mp-569096.cif,-0.3298719823360443,-0.1286524087190628,mp-569096,-0.1286524087190628,-0.3298719823360443,0.2012195736169815,5.666666666666667,sp3-like
mp-1025123.cif,-0.6754120588302612,-0.3793398141860962,mp-1025123,-0.3793398141860962,-0.6754120588302612,0.29607224464416504,6.0,sp3-like
mp-1024975.cif,-0.7599430680274963,-0.7017772197723389,mp-1024975,-0.7017772197723389,-0.7599430680274963,0.05816584825515747,2.0,sp-like
mp-563.cif,1.9580368995666504,1.511879563331604,mp-563,1.511879563331604,1.9580368995666504,0.4461573362350464,5.333333333333333,sp3-like
mp-504477.cif,-1.1181703805923462,-0.8454623818397522,mp-504477,-0.8454623818397522,-1.1181703805923462,0.272707998752594,2.0,sp-like
mp-704489.cif,-0.9502018094062804,-0.7358341813087463,mp-704489,-0.7358341813087463,-0.9502018094062804,0.21436762809753407,2.0,sp-like
mp-1009655.cif,0.2209767699241638,0.6067231297492981,mp-1009655,0.6067231297492981,0.2209767699241638,0.3857463598251343,9.0,sp3-like
mp-1173628.cif,-0.572724461555481,-0.5163841247558594,mp-1173628,-0.5163841247558594,-0.572724461555481,0.05634033679962158,6.0,sp3-like
mp-554072.cif,-1.9889533519744875,-2.1073532104492188,mp-554072,-2.1073532104492188,-1.9889533519744875,0.11839985847473122,3.0,sp2-like
mp-2795.cif,-1.0600240230560305,-1.0136533975601196,mp-2795,-1.0136533975601196,-1.0600240230560305,0.04637062549591087,6.0,sp3-like
mp-30200.cif,-1.6282298564910889,-1.6683508157730105,mp-30200,-1.6683508157730105,-1.6282298564910889,0.04012095928192161,3.0,sp2-like
mp-561205.cif,-1.494967699050903,-1.6389527320861816,mp-561205,-1.6389527320861816,-1.494967699050903,0.14398503303527854,2.5,sp2-like
mp-1246536.cif,0.0238708574324846,0.295275866985321,mp-1246536,0.295275866985321,0.0238708574324846,0.2714050095528364,2.0,sp-like
mp-24714.cif,-1.6538619995117188,-1.4690072536468506,mp-24714,-1.4690072536468506,-1.6538619995117188,0.18485474586486816,2.0,sp-like
mp-758087.cif,-2.484243154525757,-2.1001484394073486,mp-758087,-2.1001484394073486,-2.484243154525757,0.3840947151184082,3.0,sp2-like
mp-5106.cif,-0.6569215655326843,-0.3299050629138946,mp-5106,-0.3299050629138946,-0.6569215655326843,0.32701650261878973,7.0,sp3-like
mp-559331.cif,-1.627959370613098,-1.3555114269256592,mp-559331,-1.3555114269256592,-1.627959370613098,0.27244794368743874,2.0,sp-like
mp-29941.cif,-1.1295894384384155,-0.5190473198890686,mp-29941,-0.5190473198890686,-1.1295894384384155,0.6105421185493469,6.0,sp3-like
mp-1024956.cif,-0.7425647377967834,-0.5513265132904053,mp-1024956,-0.5513265132904053,-0.7425647377967834,0.19123822450637817,2.0,sp-like
mp-1199581.cif,0.4001122713088989,0.1019354164600372,mp-1199581,0.1019354164600372,0.4001122713088989,0.2981768548488617,4.0,sp3-like
mp-1199608.cif,-1.5278698205947876,-1.5748610496520996,mp-1199608,-1.5748610496520996,-1.5278698205947876,0.04699122905731201,2.8,sp2-like
mp-1009820.cif,1.0588332414627075,0.8178256750106812,mp-1009820,0.8178256750106812,1.0588332414627075,0.24100756645202637,4.0,sp3-like
mp-1216853.cif,-0.4340940117835998,-0.2018515467643737,mp-1216853,-0.2018515467643737,-0.4340940117835998,0.2322424650192261,4.0,sp3-like
mp-28833.cif,-0.4972773492336273,-0.2832197844982147,mp-28833,-0.2832197844982147,-0.4972773492336273,0.2140575647354126,5.909090909090909,sp3-like
mp-546707.cif,-1.6679558753967283,-1.715266227722168,mp-546707,-1.715266227722168,-1.6679558753967283,0.047310352325439675,4.0,sp3-like
mp-22015.cif,1.2171895503997805,0.4362574517726898,mp-22015,0.4362574517726898,1.2171895503997805,0.7809320986270907,2.0,sp-like
mp-608206.cif,0.0676900222897529,-0.2120421677827835,mp-608206,-0.2120421677827835,0.0676900222897529,0.2797321900725364,2.0,sp-like
mp-1188861.cif,-0.4544252157211303,-0.5829603672027588,mp-1188861,-0.5829603672027588,-0.4544252157211303,0.12853515148162847,2.0,sp-like
mp-1191563.cif,-2.773538827896118,-2.3322365283966064,mp-1191563,-2.3322365283966064,-2.773538827896118,0.4413022994995117,2.0,sp-like
mp-757999.cif,-2.180823564529419,-2.0929689407348637,mp-757999,-2.0929689407348637,-2.180823564529419,0.08785462379455522,3.0,sp2-like
mp-1217823.cif,-0.6839793920516968,-0.5516983270645142,mp-1217823,-0.5516983270645142,-0.6839793920516968,0.13228106498718262,6.0,sp3-like
mp-1226555.cif,-0.6079445481300354,-0.2799312770366668,mp-1226555,-0.2799312770366668,-0.6079445481300354,0.3280132710933686,6.0,sp3-like
mp-680286.cif,-0.751439094543457,-0.9451799392700196,mp-680286,-0.9451799392700196,-0.751439094543457,0.1937408447265626,2.0,sp-like
mp-1102647.cif,1.1624822616577148,1.1407424211502075,mp-1102647,1.1407424211502075,1.1624822616577148,0.021739840507507324,7.0,sp3-like
mp-707023.cif,-0.5754396915435791,-0.5612341165542603,mp-707023,-0.5612341165542603,-0.5754396915435791,0.014205574989318848,3.0,sp2-like
mp-6916.cif,-0.8295310139656067,-0.5288279056549072,mp-6916,-0.5288279056549072,-0.8295310139656067,0.30070310831069946,3.0,sp2-like
mp-10497.cif,-0.059705302119255,-0.1273216307163238,mp-10497,-0.1273216307163238,-0.059705302119255,0.06761632859706879,5.0,sp3-like
mp-758717.cif,-1.5962237119674685,-1.5415178537368774,mp-758717,-1.5415178537368774,-1.5962237119674685,0.05470585823059104,3.0,sp2-like
mp-1202076.cif,-1.444732904434204,-1.34122633934021,mp-1202076,-1.34122633934021,-1.444732904434204,0.10350656509399414,2.8,sp2-like
mp-1225588.cif,-0.4334258437156677,-0.1913676112890243,mp-1225588,-0.1913676112890243,-0.4334258437156677,0.24205823242664343,6.0,sp3-like
mp-1182542.cif,0.1476574391126632,0.1509415060281753,mp-1182542,0.1509415060281753,0.1476574391126632,0.003284066915512085,2.25,sp-like
mp-1197268.cif,-0.3284361064434051,-0.1808579415082931,mp-1197268,-0.1808579415082931,-0.3284361064434051,0.147578164935112,1.3333333333333333,sp-like
mp-1182715.cif,-1.200197696685791,-1.1093716621398926,mp-1182715,-1.1093716621398926,-1.200197696685791,0.09082603454589844,3.0,sp2-like
mp-28551.cif,-0.040469005703926,-0.1335940510034561,mp-28551,-0.1335940510034561,-0.040469005703926,0.09312504529953008,3.0,sp2-like
mp-600174.cif,-1.512230634689331,-1.4225690364837646,mp-600174,-1.4225690364837646,-1.512230634689331,0.0896615982055664,2.0,sp-like
mp-1021392.cif,0.4079875349998474,0.3976143896579742,mp-1021392,0.3976143896579742,0.4079875349998474,0.010373145341873224,6.0,sp3-like
mp-557940.cif,-2.6079280376434326,-2.546365737915039,mp-557940,-2.546365737915039,-2.6079280376434326,0.061562299728393555,3.0,sp2-like
mp-1096986.cif,-0.0829053968191146,-0.1131453886628151,mp-1096986,-0.1131453886628151,-0.0829053968191146,0.030239991843700492,1.0,sp-like
mp-561834.cif,-1.4226160049438477,-1.558645725250244,mp-561834,-1.558645725250244,-1.4226160049438477,0.13602972030639626,4.0,sp3-like
mp-1197730.cif,-0.4026930034160614,-0.3057710826396942,mp-1197730,-0.3057710826396942,-0.4026930034160614,0.09692192077636719,4.0,sp3-like
mp-11713.cif,-0.4126704633235931,-0.3058550655841827,mp-11713,-0.3058550655841827,-0.4126704633235931,0.1068153977394104,4.0,sp3-like
mp-9167.cif,-1.1349087953567505,-0.9920183420181274,mp-9167,-0.9920183420181274,-1.1349087953567505,0.14289045333862305,2.0,sp-like
mp-726668.cif,0.88045734167099,0.6418213248252869,mp-726668,0.6418213248252869,0.88045734167099,0.23863601684570312,2.4,sp-like
mp-2839.cif,-0.4169273674488067,-0.289388507604599,mp-2839,-0.289388507604599,-0.4169273674488067,0.1275388598442077,6.0,sp3-like
mp-1023247.cif,0.1502118557691574,0.3340502977371216,mp-1023247,0.3340502977371216,0.1502118557691574,0.18383844196796417,6.0,sp3-like
mp-743752.cif,0.2707719504833221,0.3470656871795654,mp-743752,0.3470656871795654,0.2707719504833221,0.07629373669624329,5.666666666666667,sp3-like
mp-1224462.cif,-0.185945987701416,-0.464091420173645,mp-1224462,-0.464091420173645,-0.185945987701416,0.278145432472229,4.0,sp3-like
mp-1545211.cif,-2.069168329238892,-1.4677937030792236,mp-1545211,-1.4677937030792236,-2.069168329238892,0.6013746261596684,3.0,sp2-like
mp-1205734.cif,-0.745599627494812,-0.4544266760349273,mp-1205734,-0.4544266760349273,-0.745599627494812,0.2911729514598847,6.0,sp3-like
mp-1078219.cif,1.5346622467041016,2.3840343952178955,mp-1078219,2.3840343952178955,1.5346622467041016,0.849372148513794,1.0,sp-like
mp-763059.cif,-2.2685816287994385,-2.044740676879883,mp-763059,-2.044740676879883,-2.2685816287994385,0.22384095191955566,3.0,sp2-like
mp-1211517.cif,-2.614325761795044,-2.573716402053833,mp-1211517,-2.573716402053833,-2.614325761795044,0.04060935974121094,3.0,sp2-like
mp-1247204.cif,0.13858562707901,0.1991068124771118,mp-1247204,0.1991068124771118,0.13858562707901,0.06052118539810178,2.0,sp-like
mp-1180042.cif,-0.3610577583312988,-0.2270255237817764,mp-1180042,-0.2270255237817764,-0.3610577583312988,0.13403223454952237,3.0,sp2-like
mp-4079.cif,-0.8547514081001282,-0.6796489953994751,mp-4079,-0.6796489953994751,-0.8547514081001282,0.17510241270065308,6.0,sp3-like
mp-9842.cif,-2.7257096767425537,-2.5559918880462646,mp-9842,-2.5559918880462646,-2.7257096767425537,0.16971778869628906,3.0,sp2-like
mp-1247257.cif,0.4912610948085785,0.34791100025177,mp-1247257,0.34791100025177,0.4912610948085785,0.14335009455680847,2.25,sp-like
mp-1197626.cif,-1.7181036472320557,-1.5766911506652832,mp-1197626,-1.5766911506652832,-1.7181036472320557,0.14141249656677246,3.0,sp2-like
mp-1212079.cif,0.6412999033927917,0.4129290282726288,mp-1212079,0.4129290282726288,0.6412999033927917,0.22837087512016296,2.0,sp-like
mp-862839.cif,-2.075094699859619,-1.7868880033493042,mp-862839,-1.7868880033493042,-2.075094699859619,0.28820669651031494,6.0,sp3-like
mp-1079908.cif,-1.120319962501526,-0.8487985730171204,mp-1079908,-0.8487985730171204,-1.120319962501526,0.27152138948440574,6.0,sp3-like
mp-758191.cif,-1.7710988521575928,-1.8613073825836184,mp-758191,-1.8613073825836184,-1.7710988521575928,0.09020853042602561,3.0,sp2-like
mp-562663.cif,-1.2169549465179443,-0.9762489199638368,mp-562663,-0.9762489199638368,-1.2169549465179443,0.24070602655410755,2.0,sp-like
mp-1218082.cif,-0.268120139837265,-0.1872828006744384,mp-1218082,-0.1872828006744384,-0.268120139837265,0.08083733916282662,6.0,sp3-like
mp-1214179.cif,0.5740748047828674,-0.0386220179498195,mp-1214179,-0.0386220179498195,0.5740748047828674,0.6126968227326869,3.0,sp2-like
mp-561412.cif,-2.955552816390991,-2.680346965789795,mp-561412,-2.680346965789795,-2.955552816390991,0.2752058506011963,3.0,sp2-like
mp-1203505.cif,-1.435811996459961,-1.0983786582946775,mp-1203505,-1.0983786582946775,-1.435811996459961,0.3374333381652834,2.0,sp-like
mp-1246822.cif,0.0893644392490387,0.0158113352954387,mp-1246822,0.0158113352954387,0.0893644392490387,0.0735531039536,2.0,sp-like
mp-1077906.cif,-1.5927455425262451,-1.7614485025405884,mp-1077906,-1.7614485025405884,-1.5927455425262451,0.16870296001434326,2.0,sp-like
mp-1247301.cif,0.3067014217376709,0.3933996856212616,mp-1247301,0.3933996856212616,0.3067014217376709,0.0866982638835907,2.0,sp-like
mp-3070.cif,-2.06764817237854,-2.064169645309448,mp-3070,-2.064169645309448,-2.06764817237854,0.003478527069092241,3.0,sp2-like
mp-2032711.cif,-0.5030626058578491,-0.5721644163131714,mp-2032711,-0.5721644163131714,-0.5030626058578491,0.06910181045532227,2.0,sp-like
mp-725087.cif,1.3466119766235352,1.081002116203308,mp-725087,1.081002116203308,1.3466119766235352,0.26560986042022705,3.0,sp2-like
mp-29655.cif,-0.0460227951407432,-0.1016415730118751,mp-29655,-0.1016415730118751,-0.0460227951407432,0.0556187778711319,4.0,sp3-like
mp-1223298.cif,-0.5338168144226074,-0.1609115004539489,mp-1223298,-0.1609115004539489,-0.5338168144226074,0.37290531396865856,6.0,sp3-like
mp-8475.cif,-0.6593682169914246,-0.3308412134647369,mp-8475,-0.3308412134647369,-0.6593682169914246,0.3285270035266877,6.0,sp3-like
mp-1214051.cif,-3.266562223434448,-2.8926568031311035,mp-1214051,-2.8926568031311035,-3.266562223434448,0.3739054203033443,3.0,sp2-like
mp-1207882.cif,-0.361912727355957,-0.1337780505418777,mp-1207882,-0.1337780505418777,-0.361912727355957,0.22813467681407928,6.0,sp3-like
mp-1227386.cif,0.0754118114709854,0.2906806766986847,mp-1227386,0.2906806766986847,0.0754118114709854,0.21526886522769928,2.0,sp-like
mp-22542.cif,-0.7755005955696106,-0.5580291748046875,mp-22542,-0.5580291748046875,-0.7755005955696106,0.2174714207649231,6.0,sp3-like
mp-1180460.cif,0.7393365502357483,0.4507077038288116,mp-1180460,0.4507077038288116,0.7393365502357483,0.2886288464069367,2.75,sp2-like
mp-976707.cif,-0.5993098616600037,-0.6789156198501587,mp-976707,-0.6789156198501587,-0.5993098616600037,0.07960575819015503,3.0,sp2-like
mp-653602.cif,-0.6669027805328369,-0.9098169803619384,mp-653602,-0.9098169803619384,-0.6669027805328369,0.24291419982910145,2.0,sp-like
mp-554491.cif,-1.715330958366394,-1.5018057823181152,mp-554491,-1.5018057823181152,-1.715330958366394,0.2135251760482788,4.0,sp3-like
mp-1105616.cif,0.9661064743995668,0.4087656736373901,mp-1105616,0.4087656736373901,0.9661064743995668,0.5573408007621767,1.6666666666666667,sp-like
mp-1245918.cif,-0.1257208585739135,0.0495153293013572,mp-1245918,0.0495153293013572,-0.1257208585739135,0.17523618787527068,2.0,sp-like
mp-621024.cif,-2.0178372859954834,-1.5923948287963867,mp-621024,-1.5923948287963867,-2.0178372859954834,0.4254424571990967,6.0,sp3-like
mp-1199783.cif,-0.7929736375808716,-0.9075891971588136,mp-1199783,-0.9075891971588136,-0.7929736375808716,0.114615559577942,2.0,sp-like
mp-1204724.cif,-1.9138801097869875,-1.7326810359954834,mp-1204724,-1.7326810359954834,-1.9138801097869875,0.18119907379150413,2.0,sp-like
mp-1038195.cif,-2.992205619812012,-2.8660054206848145,mp-1038195,-2.8660054206848145,-2.992205619812012,0.1262001991271977,2.0,sp-like
mp-1213220.cif,-1.732656955718994,-1.9050499200820925,mp-1213220,-1.9050499200820925,-1.732656955718994,0.1723929643630986,2.0,sp-like
mp-559469.cif,-2.033101320266724,-1.6906620264053345,mp-559469,-1.6906620264053345,-2.033101320266724,0.3424392938613896,2.0,sp-like
mp-1039636.cif,-2.840812921524048,-2.745980262756348,mp-1039636,-2.745980262756348,-2.840812921524048,0.09483265876769975,6.0,sp3-like
mp-1190608.cif,-0.1881857514381408,-0.08161012083292,mp-1190608,-0.08161012083292,-0.1881857514381408,0.10657563060522081,6.0,sp3-like
mp-1221305.cif,-1.883662700653076,-1.7319698333740234,mp-1221305,-1.7319698333740234,-1.883662700653076,0.1516928672790525,3.0,sp2-like
mp-1071818.cif,-0.7843308448791504,-0.4499125480651855,mp-1071818,-0.4499125480651855,-0.7843308448791504,0.3344182968139649,6.0,sp3-like
mp-582618.cif,-2.084248781204224,-1.7883964776992798,mp-582618,-1.7883964776992798,-2.084248781204224,0.2958523035049443,2.0,sp-like
mp-648289.cif,-0.7573397755622864,-0.9175997972488404,mp-648289,-0.9175997972488404,-0.7573397755622864,0.16026002168655407,2.0,sp-like
mp-21536.cif,-0.2773759067058563,-0.0982685014605522,mp-21536,-0.0982685014605522,-0.2773759067058563,0.1791074052453041,6.0,sp3-like
mp-1025230.cif,-0.2670946419239044,-0.1768150329589843,mp-1025230,-0.1768150329589843,-0.2670946419239044,0.09027960896492013,6.0,sp3-like
mp-1208199.cif,1.6961889266967771,1.29322350025177,mp-1208199,1.29322350025177,1.6961889266967771,0.4029654264450071,3.3333333333333335,sp2-like
mp-572674.cif,-0.5449411273002625,-0.8123157620429993,mp-572674,-0.8123157620429993,-0.5449411273002625,0.2673746347427368,2.0,sp-like
mp-24232.cif,-0.7002872824668884,-0.7618221044540405,mp-24232,-0.7618221044540405,-0.7002872824668884,0.0615348219871521,3.0,sp2-like
mp-1218825.cif,-2.393218755722046,-2.314994096755981,mp-1218825,-2.314994096755981,-2.393218755722046,0.0782246589660649,3.0,sp2-like
mp-1213964.cif,0.4601813852787018,0.1948562413454055,mp-1213964,0.1948562413454055,0.4601813852787018,0.2653251439332963,2.0,sp-like
mp-1219344.cif,0.0205929707735776,-0.0200527440756559,mp-1219344,-0.0200527440756559,0.0205929707735776,0.0406457148492335,6.0,sp3-like
mp-1203538.cif,-1.3882169723510742,-1.249701976776123,mp-1203538,-1.249701976776123,-1.3882169723510742,0.13851499557495117,1.0,sp-like
mp-1188096.cif,-0.8975171446800232,-0.7361656427383423,mp-1188096,-0.7361656427383423,-0.8975171446800232,0.1613515019416809,6.0,sp3-like
mp-758948.cif,-1.852689504623413,-1.6034789085388184,mp-758948,-1.6034789085388184,-1.852689504623413,0.24921059608459473,3.0,sp2-like
mp-1208088.cif,-0.0806527733802795,-0.1780497580766677,mp-1208088,-0.1780497580766677,-0.0806527733802795,0.0973969846963882,2.0,sp-like
mp-1222426.cif,-1.172055721282959,-1.2411319017410278,mp-1222426,-1.2411319017410278,-1.172055721282959,0.06907618045806885,2.0,sp-like
mp-1026782.cif,0.2105093598365783,0.286751925945282,mp-1026782,0.286751925945282,0.2105093598365783,0.07624256610870367,6.0,sp3-like
mp-1207413.cif,-0.938801407814026,-0.7727407813072205,mp-1207413,-0.7727407813072205,-0.938801407814026,0.16606062650680553,6.0,sp3-like
mp-1180959.cif,1.147166132926941,1.3440078496932983,mp-1180959,1.3440078496932983,1.147166132926941,0.19684171676635742,2.5,sp2-like
mp-1227890.cif,-2.053872585296631,-1.7044187784194946,mp-1227890,-1.7044187784194946,-2.053872585296631,0.34945380687713623,2.0,sp-like
mp-1181349.cif,-1.4310152530670166,-1.3098019361495972,mp-1181349,-1.3098019361495972,-1.4310152530670166,0.12121331691741943,2.0,sp-like
mp-4248.cif,-0.6470733880996704,-0.3182675838470459,mp-4248,-0.3182675838470459,-0.6470733880996704,0.3288058042526245,7.0,sp3-like
mp-555946.cif,-2.1620843410491943,-2.1334683895111084,mp-555946,-2.1334683895111084,-2.1620843410491943,0.028615951538085938,3.0,sp2-like
mp-1207812.cif,-0.6401932835578918,-0.3283721804618835,mp-1207812,-0.3283721804618835,-0.6401932835578918,0.31182110309600836,5.8,sp3-like
mp-669435.cif,-2.047594785690308,-1.8986197710037231,mp-669435,-1.8986197710037231,-2.047594785690308,0.14897501468658492,2.0,sp-like
mp-1031643.cif,-2.430011987686157,-2.269182682037353,mp-1031643,-2.269182682037353,-2.430011987686157,0.1608293056488037,4.0,sp3-like
mp-47.cif,0.2701956331729889,0.1394772231578827,mp-47,0.1394772231578827,0.2701956331729889,0.1307184100151062,4.0,sp3-like
mp-1193340.cif,-1.689061999320984,-1.071032166481018,mp-1193340,-1.071032166481018,-1.689061999320984,0.618029832839966,2.0,sp-like
mp-1194953.cif,-2.296761512756348,-2.0547080039978027,mp-1194953,-2.0547080039978027,-2.296761512756348,0.24205350875854537,2.3333333333333335,sp-like
mp-836207.cif,-0.85643070936203,-0.768692672252655,mp-836207,-0.768692672252655,-0.85643070936203,0.087738037109375,2.0,sp-like
mp-1219519.cif,-0.0615217313170433,0.1911892294883728,mp-1219519,0.1911892294883728,-0.0615217313170433,0.2527109608054161,6.0,sp3-like
mp-1105382.cif,-1.5043187141418457,-1.1566461324691772,mp-1105382,-1.1566461324691772,-1.5043187141418457,0.34767258167266846,5.5,sp3-like
mp-1178768.cif,-0.9966794848442078,-0.718193769454956,mp-1178768,-0.718193769454956,-0.9966794848442078,0.2784857153892517,6.0,sp3-like
mp-1179214.cif,1.5323050022125244,1.852103352546692,mp-1179214,1.852103352546692,1.5323050022125244,0.3197983503341675,2.0,sp-like
mp-1219366.cif,-2.9263103008270264,-2.966525793075561,mp-1219366,-2.966525793075561,-2.9263103008270264,0.04021549224853471,1.0,sp-like
mp-6312.cif,-2.378631353378296,-2.3795242309570312,mp-6312,-2.3795242309570312,-2.378631353378296,0.0008928775787353516,3.0,sp2-like
mp-1208153.cif,0.1057333648204803,0.5769709348678589,mp-1208153,0.5769709348678589,0.1057333648204803,0.4712375700473786,2.0,sp-like
mp-1212734.cif,-1.1123639345169067,-0.812980055809021,mp-1212734,-0.812980055809021,-1.1123639345169067,0.29938387870788574,2.0,sp-like
mp-1100152.cif,0.0720504000782966,0.1877019554376602,mp-1100152,0.1877019554376602,0.0720504000782966,0.11565155535936358,5.0,sp3-like
mp-978595.cif,-0.3238853812217712,-0.1914486140012741,mp-978595,-0.1914486140012741,-0.3238853812217712,0.13243676722049708,4.0,sp3-like
mp-8129.cif,0.0885799005627632,-0.0275136455893516,mp-8129,-0.0275136455893516,0.0885799005627632,0.1160935461521148,2.0,sp-like
mp-1079798.cif,0.1241447702050209,0.2398886531591415,mp-1079798,0.2398886531591415,0.1241447702050209,0.11574388295412061,3.0,sp2-like
mp-1026798.cif,0.2762315571308136,0.3115440309047699,mp-1026798,0.3115440309047699,0.2762315571308136,0.0353124737739563,6.0,sp3-like
mp-1279659.cif,-1.8350131511688232,-1.758153200149536,mp-1279659,-1.758153200149536,-1.8350131511688232,0.07685995101928733,3.0,sp2-like
mp-1022713.cif,0.1089391112327575,0.3789616823196411,mp-1022713,0.3789616823196411,0.1089391112327575,0.2700225710868836,4.0,sp3-like
mp-1228641.cif,-0.2703789472579956,-0.2009952217340469,mp-1228641,-0.2009952217340469,-0.2703789472579956,0.0693837255239487,6.0,sp3-like
mp-758508.cif,-1.8285291194915767,-1.836209416389465,mp-758508,-1.836209416389465,-1.8285291194915767,0.007680296897888406,3.0,sp2-like
mp-1211696.cif,-2.727325677871704,-2.314146041870117,mp-1211696,-2.314146041870117,-2.727325677871704,0.4131796360015869,4.0,sp3-like
mp-1103126.cif,-0.4056867063045501,-0.3368038535118103,mp-1103126,-0.3368038535118103,-0.4056867063045501,0.06888285279273981,2.0,sp-like
mp-2646980.cif,0.7796609401702881,0.6426556706428528,mp-2646980,0.6426556706428528,0.7796609401702881,0.1370052695274353,3.3333333333333335,sp2-like
mp-1025174.cif,-0.3489086925983429,-0.2796537280082702,mp-1025174,-0.2796537280082702,-0.3489086925983429,0.06925496459007269,6.0,sp3-like
mp-1222817.cif,-0.4247948825359344,-0.311488926410675,mp-1222817,-0.311488926410675,-0.4247948825359344,0.1133059561252594,6.0,sp3-like
mp-28321.cif,-1.860012769699097,-1.3581963777542114,mp-28321,-1.3581963777542114,-1.860012769699097,0.5018163919448855,6.0,sp3-like
mp-15177.cif,-0.5644581913948059,-0.28179532289505,mp-15177,-0.28179532289505,-0.5644581913948059,0.2826628684997559,5.428571428571429,sp3-like
mp-562815.cif,-1.3282437324523926,-1.5191195011138916,mp-562815,-1.5191195011138916,-1.3282437324523926,0.19087576866149902,4.0,sp3-like
mp-1201032.cif,-0.1016167104244232,-0.0906678438186645,mp-1201032,-0.0906678438186645,-0.1016167104244232,0.010948866605758709,3.0,sp2-like
mp-1202637.cif,-1.6404259204864502,-1.2691092491149902,mp-1202637,-1.2691092491149902,-1.6404259204864502,0.37131667137145996,2.6666666666666665,sp2-like
mp-9267.cif,-0.4348619282245636,-0.277533620595932,mp-9267,-0.277533620595932,-0.4348619282245636,0.1573283076286316,5.5,sp3-like
mp-1222039.cif,-0.5000115633010864,-0.3269484937191009,mp-1222039,-0.3269484937191009,-0.5000115633010864,0.17306306958198553,6.0,sp3-like
mp-696695.cif,-2.3350861072540283,-2.1044585704803467,mp-696695,-2.1044585704803467,-2.3350861072540283,0.23062753677368164,3.0,sp2-like
mp-1197329.cif,0.416092574596405,0.6517714262008667,mp-1197329,0.6517714262008667,0.416092574596405,0.23567885160446173,1.5,sp-like
mp-1214383.cif,-1.1726176738739014,-0.7523453831672668,mp-1214383,-0.7523453831672668,-1.1726176738739014,0.4202722907066345,2.0,sp-like
mp-1201042.cif,-1.2358125448226929,-1.1024904251098633,mp-1201042,-1.1024904251098633,-1.2358125448226929,0.1333221197128296,3.0,sp2-like
mp-567770.cif,-0.4140298664569855,-0.2351980060338974,mp-567770,-0.2351980060338974,-0.4140298664569855,0.17883186042308807,5.0,sp3-like
mp-557251.cif,-0.301228791475296,-0.3309957087039947,mp-557251,-0.3309957087039947,-0.301228791475296,0.029766917228698675,3.0,sp2-like
mp-1215921.cif,-0.597745954990387,-0.1780954599380493,mp-1215921,-0.1780954599380493,-0.597745954990387,0.41965049505233765,6.0,sp3-like
mp-35751.cif,0.1075914204120636,0.1218933910131454,mp-35751,0.1218933910131454,0.1075914204120636,0.014301970601081807,2.0,sp-like
mp-1147763.cif,0.2177760004997253,0.6020976901054382,mp-1147763,0.6020976901054382,0.2177760004997253,0.38432168960571295,5.333333333333333,sp3-like
mp-1221888.cif,-0.1033750176429748,0.0491948351263999,mp-1221888,0.0491948351263999,-0.1033750176429748,0.15256985276937468,6.0,sp3-like
mp-1225760.cif,-1.7828483581542969,-1.3478937149047852,mp-1225760,-1.3478937149047852,-1.7828483581542969,0.4349546432495117,5.5,sp3-like
mp-1181520.cif,0.4530270993709564,0.3128080070018768,mp-1181520,0.3128080070018768,0.4530270993709564,0.14021909236907965,1.5,sp-like
mp-1068389.cif,0.8250990509986877,0.8221461176872253,mp-1068389,0.8221461176872253,0.8250990509986877,0.0029529333114624023,0.0,sp-like
mp-696658.cif,-0.6877579092979431,-0.7780852913856506,mp-696658,-0.7780852913856506,-0.6877579092979431,0.09032738208770752,3.0,sp2-like
mp-1423.cif,-0.3971084952354431,-0.1871698051691055,mp-1423,-0.1871698051691055,-0.3971084952354431,0.2099386900663376,6.0,sp3-like
mp-557375.cif,-2.281290292739868,-2.1657700538635254,mp-557375,-2.1657700538635254,-2.281290292739868,0.11552023887634277,3.0,sp2-like
