(base) root@fd3643bcbac3:~/my_codes/cgcnn_new# python predict.py pre-trained/formation-energy-per-atom.pth data/B_materials
Total CIF files found: 5456
Test set size: 1091 materials

==================== TEST RESULTS ====================
Number of test materials: 1091
MAE : 0.108047 eV/atom
MSE : 0.047787 (eV/atom)^2
====================================================

Material-wise Predictions:
mp-850950            | Ground Truth: -2.390036 | Predicted: -2.410858
mp-505473            | Ground Truth: -0.279681 | Predicted: -0.342694
mp-1224503           | Ground Truth: -0.535144 | Predicted: -0.476068
mp-1216067           | Ground Truth: -3.472517 | Predicted: -3.494294
mp-1019522           | Ground Truth: -2.990839 | Predicted: -3.023121
mp-1223027           | Ground Truth: -0.325618 | Predicted: -0.484367
mp-1191016           | Ground Truth: -0.639603 | Predicted: -0.647526
mp-1218188           | Ground Truth: -0.579004 | Predicted: -0.471819
mp-686042            | Ground Truth: -2.126864 | Predicted: -2.145049
mp-1214634           | Ground Truth: -3.132651 | Predicted: -3.166658
mp-1188931           | Ground Truth: -0.316466 | Predicted: -0.433257
mp-1100396           | Ground Truth: 0.095962 | Predicted: 0.242610
mp-31009             | Ground Truth: -0.562740 | Predicted: -0.579347
mp-551135            | Ground Truth: -2.590478 | Predicted: -2.603035
mp-1215822           | Ground Truth: -2.083585 | Predicted: -2.168800
mp-1019797           | Ground Truth: -2.231098 | Predicted: -2.323416
mp-2653              | Ground Truth: -1.318275 | Predicted: -1.312351
mp-999198            | Ground Truth: -0.513348 | Predicted: -0.411441
mp-569897            | Ground Truth: -0.951704 | Predicted: -0.693177
mp-1219868           | Ground Truth: -0.089577 | Predicted: -0.100184
mp-1207603           | Ground Truth: -2.777444 | Predicted: -2.844489
mp-1104892           | Ground Truth: -0.291514 | Predicted: -0.168870
mp-1205147           | Ground Truth: -0.396470 | Predicted: -0.375876
mp-1208351           | Ground Truth: -0.591492 | Predicted: -0.616667
mp-973738            | Ground Truth: -1.010671 | Predicted: -1.073619
mp-1101655           | Ground Truth: -2.206685 | Predicted: -2.278978
mp-6646              | Ground Truth: -0.515988 | Predicted: -0.486514
mp-752621            | Ground Truth: -2.579987 | Predicted: -2.581293
mp-761221            | Ground Truth: -2.265112 | Predicted: -2.356976
mp-1080176           | Ground Truth: -0.513970 | Predicted: -0.436468
mp-1080483           | Ground Truth: 0.198123 | Predicted: 0.048673
mp-13516             | Ground Truth: -3.253035 | Predicted: -3.276255
mp-865               | Ground Truth: -0.474966 | Predicted: -0.424402
mp-1226734           | Ground Truth: -0.571254 | Predicted: -0.461686
mp-10255             | Ground Truth: -0.789741 | Predicted: -0.767458
mp-1237269           | Ground Truth: -1.344121 | Predicted: -1.728471
mp-1104594           | Ground Truth: 0.412900 | Predicted: -0.506518
mp-1221854           | Ground Truth: -0.104491 | Predicted: -0.225331
mp-1237277           | Ground Truth: -0.474043 | Predicted: -0.427483
mp-1200474           | Ground Truth: -1.480512 | Predicted: -1.618327
mp-966591            | Ground Truth: -0.470523 | Predicted: -0.456416
mp-14019             | Ground Truth: -0.240704 | Predicted: -0.205648
mp-754063            | Ground Truth: -2.242804 | Predicted: -2.373168
mp-768966            | Ground Truth: -2.315073 | Predicted: -2.373940
mp-1194066           | Ground Truth: -0.259580 | Predicted: -0.292779
mp-850410            | Ground Truth: -2.454925 | Predicted: -2.472097
mp-1191988           | Ground Truth: -0.637932 | Predicted: -0.574325
mp-22014             | Ground Truth: -0.867365 | Predicted: -0.810917
mp-1026806           | Ground Truth: 0.166549 | Predicted: 0.108182
mp-1076987           | Ground Truth: -0.621634 | Predicted: -0.561843
mp-532413            | Ground Truth: -1.002054 | Predicted: -1.043786
mp-1211700           | Ground Truth: -2.800512 | Predicted: -2.838158
mp-1197511           | Ground Truth: -0.558646 | Predicted: -0.587870
mp-685145            | Ground Truth: -1.411692 | Predicted: -1.344259
mp-1190272           | Ground Truth: -0.602444 | Predicted: -0.594270
mp-776598            | Ground Truth: -2.431027 | Predicted: -2.454443
mp-764554            | Ground Truth: -2.285767 | Predicted: -2.374495
mp-557467            | Ground Truth: -2.778116 | Predicted: -2.764875
mp-14698             | Ground Truth: -0.111696 | Predicted: -0.084135
mp-542833            | Ground Truth: -2.274199 | Predicted: -2.275723
mp-1070761           | Ground Truth: -0.439448 | Predicted: -0.356635
mp-1173570           | Ground Truth: -2.838614 | Predicted: -3.369907
mp-1176612           | Ground Truth: -2.157360 | Predicted: -2.129272
mp-1020662           | Ground Truth: -2.252540 | Predicted: -2.317086
mp-631564            | Ground Truth: 0.694095 | Predicted: 0.673495
mp-20976             | Ground Truth: -0.789409 | Predicted: -0.608430
mp-1008755           | Ground Truth: 0.128865 | Predicted: -0.011735
mp-13343             | Ground Truth: -0.627573 | Predicted: -0.612670
mp-17727             | Ground Truth: -3.117124 | Predicted: -3.102749
mp-1190897           | Ground Truth: -2.550704 | Predicted: -2.585183
mp-6738              | Ground Truth: -3.272279 | Predicted: -3.274522
mp-1191424           | Ground Truth: 0.329717 | Predicted: -0.305503
mp-1202733           | Ground Truth: -2.266859 | Predicted: -2.244672
mp-1189333           | Ground Truth: -0.606932 | Predicted: -0.593558
mp-764904            | Ground Truth: -2.279457 | Predicted: -2.367422
mp-1193985           | Ground Truth: -0.262852 | Predicted: -0.265875
mp-27341             | Ground Truth: -0.428056 | Predicted: -0.529578
mp-1232372           | Ground Truth: -0.642090 | Predicted: -0.752701
mp-882849            | Ground Truth: -2.244678 | Predicted: -2.341789
mp-1098076           | Ground Truth: 0.244520 | Predicted: 0.098058
mp-1194536           | Ground Truth: -0.253260 | Predicted: -0.284188
mp-781628            | Ground Truth: -2.484445 | Predicted: -2.503722
mp-27895             | Ground Truth: -0.577354 | Predicted: -0.574985
mp-761255            | Ground Truth: -2.224105 | Predicted: -2.334668
mp-680054            | Ground Truth: -0.440198 | Predicted: -0.398758
mp-1245231           | Ground Truth: -0.753779 | Predicted: -1.087604
mp-1192731           | Ground Truth: -1.466281 | Predicted: -1.402248
mp-555093            | Ground Truth: -2.456104 | Predicted: -2.451828
mp-1194788           | Ground Truth: -0.342048 | Predicted: -0.375075
mp-9870              | Ground Truth: -3.055647 | Predicted: -3.028485
mp-1079629           | Ground Truth: -0.223938 | Predicted: -0.143139
mp-1182507           | Ground Truth: -2.346038 | Predicted: -2.443872
mp-850395            | Ground Truth: -2.389729 | Predicted: -2.415795
mp-30333             | Ground Truth: -0.552820 | Predicted: -0.579413
mp-24796             | Ground Truth: -0.492923 | Predicted: -0.576471
mp-571410            | Ground Truth: -1.292995 | Predicted: -1.041785
mp-1220688           | Ground Truth: -0.374019 | Predicted: -0.576305
mp-1025034           | Ground Truth: -0.493335 | Predicted: -0.505239
mp-978855            | Ground Truth: 0.931044 | Predicted: 0.959241
mp-1190755           | Ground Truth: -0.579347 | Predicted: -0.552069
mp-29292             | Ground Truth: -0.091249 | Predicted: -0.198617
mp-780877            | Ground Truth: -2.450191 | Predicted: -2.474317
mp-1095577           | Ground Truth: -0.674896 | Predicted: -0.436522
mp-530613            | Ground Truth: -0.153066 | Predicted: -0.106707
mp-28809             | Ground Truth: -0.673886 | Predicted: -0.775210
mp-568184            | Ground Truth: -0.498767 | Predicted: -0.472160
mp-1199204           | Ground Truth: -2.098119 | Predicted: -2.327413
mp-2219183           | Ground Truth: -2.684597 | Predicted: -2.855823
mp-1203864           | Ground Truth: -2.471169 | Predicted: -2.508723
mp-16097             | Ground Truth: -3.442636 | Predicted: -3.469730
mp-1491              | Ground Truth: -0.761084 | Predicted: -0.724070
mp-1180894           | Ground Truth: 0.149002 | Predicted: -0.488168
mp-759159            | Ground Truth: -2.280618 | Predicted: -2.383559
mp-1211079           | Ground Truth: -3.592606 | Predicted: -3.647983
mp-1072629           | Ground Truth: -0.341663 | Predicted: -0.404941
mp-1020611           | Ground Truth: -2.665151 | Predicted: -2.729263
mp-772644            | Ground Truth: -2.524681 | Predicted: -2.530292
mp-581471            | Ground Truth: -0.392116 | Predicted: -0.492375
mp-554344            | Ground Truth: -2.764469 | Predicted: -2.830903
mp-1247928           | Ground Truth: 0.021633 | Predicted: -0.471197
mp-1222376           | Ground Truth: -2.414061 | Predicted: -2.449147
mp-1020634           | Ground Truth: -3.118268 | Predicted: -3.170227
mp-1376593           | Ground Truth: -0.210386 | Predicted: -0.295270
mp-1245270           | Ground Truth: -2.669486 | Predicted: -2.818281
mp-1213100           | Ground Truth: -0.610820 | Predicted: -0.631414
mp-22759             | Ground Truth: -0.363558 | Predicted: -0.430683
mp-1190894           | Ground Truth: 0.855476 | Predicted: -0.557462
mp-5620              | Ground Truth: -0.484045 | Predicted: -0.490712
mp-706621            | Ground Truth: -2.125728 | Predicted: -2.159555
mp-559282            | Ground Truth: -2.519371 | Predicted: -2.596905
mp-984836            | Ground Truth: -0.633503 | Predicted: -0.625899
mp-1020624           | Ground Truth: -2.841275 | Predicted: -2.828057
mp-15603             | Ground Truth: -0.536658 | Predicted: -0.534784
mp-1004753           | Ground Truth: -0.225184 | Predicted: -0.243625
mp-1196535           | Ground Truth: -0.838477 | Predicted: -0.525508
mp-1203138           | Ground Truth: -3.279701 | Predicted: -3.297874
mp-1215999           | Ground Truth: -0.334349 | Predicted: -0.551166
mp-1106339           | Ground Truth: -0.422568 | Predicted: -0.412139
mp-729083            | Ground Truth: -2.838158 | Predicted: -2.977574
mp-753697            | Ground Truth: -2.282521 | Predicted: -2.371728
mp-569270            | Ground Truth: -0.859899 | Predicted: -0.809801
mp-769052            | Ground Truth: -1.966279 | Predicted: -2.038132
mp-7229              | Ground Truth: 0.050924 | Predicted: -0.511601
mp-1203593           | Ground Truth: -1.879432 | Predicted: -1.570936
mp-1018643           | Ground Truth: -0.682723 | Predicted: -0.849061
mp-8408              | Ground Truth: -0.579738 | Predicted: -0.585754
mp-623787            | Ground Truth: -2.795383 | Predicted: -2.809433
mp-30907             | Ground Truth: -0.353100 | Predicted: -0.394505
mp-20578             | Ground Truth: -0.576776 | Predicted: -0.495149
mp-4870              | Ground Truth: -2.292748 | Predicted: -2.236819
mp-865047            | Ground Truth: -0.607766 | Predicted: -0.603275
mp-1214407           | Ground Truth: -1.573943 | Predicted: -2.062053
mp-5578              | Ground Truth: -0.485953 | Predicted: -0.506067
mp-1006099           | Ground Truth: -0.629475 | Predicted: -0.586466
mp-770287            | Ground Truth: -2.420569 | Predicted: -2.452991
mp-852825            | Ground Truth: 0.665869 | Predicted: -1.769471
mp-1216907           | Ground Truth: -0.703671 | Predicted: -0.758196
mp-978917            | Ground Truth: 0.936695 | Predicted: 0.929084
mp-567433            | Ground Truth: -0.660518 | Predicted: -0.363255
mp-759614            | Ground Truth: -2.065242 | Predicted: -2.047329
mp-995282            | Ground Truth: -0.086125 | Predicted: -0.046828
mp-1201055           | Ground Truth: -0.416552 | Predicted: -0.517676
mp-1103182           | Ground Truth: -0.285761 | Predicted: -0.283292
mp-1198031           | Ground Truth: -2.901270 | Predicted: -2.941003
mp-770880            | Ground Truth: -2.259370 | Predicted: -2.219300
mp-1189682           | Ground Truth: -0.340273 | Predicted: -0.538109
mp-1228929           | Ground Truth: -0.377523 | Predicted: -0.423799
mp-1203780           | Ground Truth: -0.911491 | Predicted: -1.200901
mp-3186              | Ground Truth: -0.467298 | Predicted: -0.471254
mp-1026902           | Ground Truth: 0.153311 | Predicted: 0.083187
mp-1203666           | Ground Truth: -0.652759 | Predicted: -0.779674
mp-759860            | Ground Truth: -2.282688 | Predicted: -2.382814
mp-1181233           | Ground Truth: -1.057927 | Predicted: -1.310166
mp-556826            | Ground Truth: -3.111709 | Predicted: -3.150377
mp-1036398           | Ground Truth: -2.783541 | Predicted: -3.020782
mp-1191371           | Ground Truth: -0.692399 | Predicted: -0.622338
mp-31017             | Ground Truth: -1.567803 | Predicted: -1.611264
mp-676049            | Ground Truth: -3.226842 | Predicted: -3.345559
mp-17236             | Ground Truth: -0.311095 | Predicted: -0.332515
mp-1246929           | Ground Truth: -1.692458 | Predicted: -1.700043
mp-1199949           | Ground Truth: -4.045779 | Predicted: -4.044983
mp-618324            | Ground Truth: -0.492224 | Predicted: -0.543348
mp-6709              | Ground Truth: -3.425502 | Predicted: -3.447804
mp-3693              | Ground Truth: -0.695433 | Predicted: -0.864490
mp-24065             | Ground Truth: -1.860621 | Predicted: -1.929564
mp-1026386           | Ground Truth: 0.239809 | Predicted: 0.234092
mp-1203040           | Ground Truth: -2.046421 | Predicted: -2.023212
mp-1180610           | Ground Truth: -1.545965 | Predicted: -2.002607
mp-1191340           | Ground Truth: -0.459596 | Predicted: -0.437012
mp-31052             | Ground Truth: -1.024923 | Predicted: -0.920410
mp-1194164           | Ground Truth: -0.094811 | Predicted: -0.206958
mp-11593             | Ground Truth: -0.671961 | Predicted: -0.594372
mp-1929              | Ground Truth: -0.541821 | Predicted: -0.483761
mp-21252             | Ground Truth: -0.453760 | Predicted: -0.471141
mp-1181156           | Ground Truth: -1.111395 | Predicted: -1.454430
mp-1105235           | Ground Truth: -1.909999 | Predicted: -1.944258
mp-1214020           | Ground Truth: -3.383047 | Predicted: -3.391763
mp-1205010           | Ground Truth: -0.384158 | Predicted: -0.467408
mp-1106361           | Ground Truth: -0.189423 | Predicted: -0.384169
mp-6126              | Ground Truth: -2.304000 | Predicted: -2.320974
mp-1226057           | Ground Truth: -0.111053 | Predicted: -0.084275
mp-30529             | Ground Truth: -0.049254 | Predicted: -0.144805
mp-1208224           | Ground Truth: -0.596100 | Predicted: -0.592059
mp-567836            | Ground Truth: -0.380922 | Predicted: -0.408016
mp-569299            | Ground Truth: -0.094812 | Predicted: -0.082568
mp-1017377           | Ground Truth: 0.218631 | Predicted: 0.009187
mp-1202632           | Ground Truth: -3.767054 | Predicted: -3.763846
mp-1197482           | Ground Truth: -0.379429 | Predicted: -0.288846
mp-1087507           | Ground Truth: -0.403272 | Predicted: -0.419735
mp-631552            | Ground Truth: 0.829276 | Predicted: 0.810266
mp-776581            | Ground Truth: -2.431483 | Predicted: -2.456036
mp-1038455           | Ground Truth: -2.811879 | Predicted: -2.925894
mp-5678              | Ground Truth: -0.708033 | Predicted: -0.740490
mp-1225248           | Ground Truth: -0.295824 | Predicted: -0.359803
mp-1078212           | Ground Truth: 0.118801 | Predicted: 0.206702
mp-752566            | Ground Truth: -2.607663 | Predicted: -2.645743
mp-1078935           | Ground Truth: 0.194975 | Predicted: 0.426126
mp-22165             | Ground Truth: -0.458717 | Predicted: -0.492996
mp-776609            | Ground Truth: -2.432302 | Predicted: -2.461052
mp-1222698           | Ground Truth: 0.327427 | Predicted: 0.084544
mp-1214811           | Ground Truth: -0.751872 | Predicted: -0.697715
mp-6044              | Ground Truth: -3.249417 | Predicted: -3.270154
mp-1007823           | Ground Truth: -0.657150 | Predicted: -0.742150
mp-561154            | Ground Truth: -3.179928 | Predicted: -3.174074
mp-1245228           | Ground Truth: -0.746801 | Predicted: -1.097024
mp-1344419           | Ground Truth: -1.269570 | Predicted: -2.331681
mp-1016576           | Ground Truth: 0.316913 | Predicted: 0.077143
mp-554590            | Ground Truth: -2.276922 | Predicted: -2.247563
mp-1096558           | Ground Truth: 2.697045 | Predicted: 0.408680
mp-705892            | Ground Truth: -0.205327 | Predicted: -0.478081
mp-1219420           | Ground Truth: -2.196479 | Predicted: -2.365905
mp-1034638           | Ground Truth: -2.723446 | Predicted: -2.907289
mp-984628            | Ground Truth: -2.020940 | Predicted: -2.314137
mp-1063752           | Ground Truth: -0.215505 | Predicted: -0.295459
mp-1228687           | Ground Truth: -0.011220 | Predicted: -0.373770
mp-5457              | Ground Truth: -0.235729 | Predicted: -0.301854
mp-764966            | Ground Truth: -2.794653 | Predicted: -2.804477
mp-306               | Ground Truth: -2.798056 | Predicted: -2.848769
mp-28787             | Ground Truth: -0.334821 | Predicted: -0.308036
mp-776982            | Ground Truth: -2.469451 | Predicted: -2.475434
mp-978275            | Ground Truth: -0.157891 | Predicted: -0.091323
mp-764620            | Ground Truth: -2.227582 | Predicted: -2.329348
mp-1191384           | Ground Truth: -0.202093 | Predicted: -0.352427
mp-1191553           | Ground Truth: -0.633897 | Predicted: -0.542843
mp-1038412           | Ground Truth: -2.879910 | Predicted: -2.981185
mp-1188319           | Ground Truth: -0.258602 | Predicted: -0.430050
mp-1199830           | Ground Truth: -0.246777 | Predicted: -0.212489
mp-771295            | Ground Truth: -2.438002 | Predicted: -2.476697
mp-1078932           | Ground Truth: -0.315665 | Predicted: -0.423713
mp-759926            | Ground Truth: -2.899258 | Predicted: -2.934815
mp-4779              | Ground Truth: -2.805007 | Predicted: -2.770777
mp-1180602           | Ground Truth: -0.631128 | Predicted: -1.522518
mp-554391            | Ground Truth: -2.441402 | Predicted: -2.521472
mp-768795            | Ground Truth: -2.445634 | Predicted: -2.478797
mp-23184             | Ground Truth: -1.042661 | Predicted: -1.465890
mp-622018            | Ground Truth: -1.819980 | Predicted: -1.810580
mp-504583            | Ground Truth: -1.984597 | Predicted: -2.061297
mp-1210883           | Ground Truth: -3.424611 | Predicted: -3.444269
mp-721901            | Ground Truth: -2.058824 | Predicted: -2.106523
mp-560038            | Ground Truth: -2.597447 | Predicted: -2.560896
mp-1201604           | Ground Truth: -1.721708 | Predicted: -1.842959
mp-1219289           | Ground Truth: -0.446597 | Predicted: -0.491864
mp-613327            | Ground Truth: -0.376667 | Predicted: -0.360321
mp-1179542           | Ground Truth: -2.542295 | Predicted: -2.522932
mp-23131             | Ground Truth: -1.707973 | Predicted: -1.735125
mp-1199150           | Ground Truth: -3.324694 | Predicted: -3.444962
mp-2646940           | Ground Truth: -0.413524 | Predicted: -0.382648
mp-754409            | Ground Truth: -3.530552 | Predicted: -3.569178
mp-29611             | Ground Truth: -0.055232 | Predicted: -0.132216
mp-989460            | Ground Truth: -0.327481 | Predicted: -0.336008
mp-1039913           | Ground Truth: -2.887939 | Predicted: -3.014423
mp-30977             | Ground Truth: -0.270303 | Predicted: -0.290642
mp-1220740           | Ground Truth: -2.305085 | Predicted: -2.506426
mp-770346            | Ground Truth: -2.510391 | Predicted: -2.514801
mp-5401              | Ground Truth: -3.207618 | Predicted: -3.243632
mp-1106229           | Ground Truth: -0.553379 | Predicted: -0.616832
mp-759466            | Ground Truth: -2.244068 | Predicted: -2.347174
mp-20318             | Ground Truth: -0.253669 | Predicted: -0.399286
mp-740714            | Ground Truth: -2.571288 | Predicted: -2.565825
mp-505472            | Ground Truth: -0.402886 | Predicted: -0.399271
mp-1190063           | Ground Truth: -0.753210 | Predicted: -0.657033
mp-1216800           | Ground Truth: -0.082438 | Predicted: -0.117378
mp-4382              | Ground Truth: -0.460678 | Predicted: -0.519452
mp-760227            | Ground Truth: -2.260617 | Predicted: -2.359798
mp-850784            | Ground Truth: -2.454110 | Predicted: -2.479695
mp-1189409           | Ground Truth: -0.609926 | Predicted: -0.574150
mp-2038642           | Ground Truth: -0.404158 | Predicted: -0.374771
mp-558842            | Ground Truth: -3.613022 | Predicted: -3.658021
mp-556885            | Ground Truth: -2.322236 | Predicted: -2.519027
mp-1215838           | Ground Truth: -0.428520 | Predicted: -0.443495
mp-10811             | Ground Truth: -1.218603 | Predicted: -1.206770
mp-944               | Ground Truth: -0.050413 | Predicted: -0.036903
mp-14384             | Ground Truth: -3.305286 | Predicted: -3.310955
mp-585               | Ground Truth: -0.307147 | Predicted: -0.301425
mp-1192099           | Ground Truth: -0.913322 | Predicted: -1.578317
mp-31408             | Ground Truth: -3.083473 | Predicted: -3.113694
mp-696210            | Ground Truth: -0.385603 | Predicted: -0.306110
mp-1198383           | Ground Truth: -3.218675 | Predicted: -3.368111
mp-10814             | Ground Truth: -2.999272 | Predicted: -3.008467
mp-1183052           | Ground Truth: -2.475389 | Predicted: -2.641853
mp-1200744           | Ground Truth: -2.679398 | Predicted: -2.652887
mp-558951            | Ground Truth: -2.598103 | Predicted: -2.632825
mp-542819            | Ground Truth: -0.504346 | Predicted: -0.595673
mp-20857             | Ground Truth: -0.297524 | Predicted: -0.384467
mp-561187            | Ground Truth: -2.773981 | Predicted: -2.789074
mp-3977              | Ground Truth: -2.809899 | Predicted: -2.839013
mp-1220622           | Ground Truth: -0.373226 | Predicted: -0.262340
mp-1195239           | Ground Truth: -2.036312 | Predicted: -1.994750
mp-1035836           | Ground Truth: -2.657959 | Predicted: -2.859964
mp-631543            | Ground Truth: 1.047582 | Predicted: 1.078503
mp-1197241           | Ground Truth: -0.426559 | Predicted: -0.513546
mp-505535            | Ground Truth: -0.155785 | Predicted: -0.200422
mp-707129            | Ground Truth: -2.132433 | Predicted: -2.216211
mp-1196433           | Ground Truth: -3.560679 | Predicted: -3.604686
mp-1208405           | Ground Truth: -0.747172 | Predicted: -0.624298
mp-971813            | Ground Truth: -0.653148 | Predicted: -0.634799
mp-1200259           | Ground Truth: -2.089748 | Predicted: -2.580636
mp-2997              | Ground Truth: -0.591610 | Predicted: -0.500504
mp-1190869           | Ground Truth: -0.382657 | Predicted: -0.449236
mp-14234             | Ground Truth: -2.927715 | Predicted: -2.949254
mp-1087531           | Ground Truth: -0.499701 | Predicted: -1.246301
mp-1190368           | Ground Truth: -0.587880 | Predicted: -0.608283
mp-568143            | Ground Truth: -0.648248 | Predicted: -0.581499
mp-27794             | Ground Truth: -2.944323 | Predicted: -2.972096
mp-766514            | Ground Truth: -2.362514 | Predicted: -2.425695
mp-631520            | Ground Truth: 0.892220 | Predicted: 1.148970
mp-675734            | Ground Truth: -0.412493 | Predicted: -0.419021
mp-866301            | Ground Truth: -1.210869 | Predicted: -1.285207
mp-1178967           | Ground Truth: -0.577411 | Predicted: -0.597215
mp-12295             | Ground Truth: -3.373062 | Predicted: -3.395081
mp-23694             | Ground Truth: -0.267533 | Predicted: -0.351662
mp-1079255           | Ground Truth: -0.744525 | Predicted: -0.736980
mp-1207706           | Ground Truth: -0.687557 | Predicted: -0.620277
mp-1020637           | Ground Truth: -3.130190 | Predicted: -3.150393
mp-505372            | Ground Truth: -0.197960 | Predicted: -0.252360
mp-1191543           | Ground Truth: -0.670494 | Predicted: -0.592626
mp-770151            | Ground Truth: -2.520691 | Predicted: -2.539836
mp-736232            | Ground Truth: -2.689991 | Predicted: -2.699999
mp-882858            | Ground Truth: -2.225237 | Predicted: -2.332401
mp-559066            | Ground Truth: -3.128973 | Predicted: -3.160709
mp-1203797           | Ground Truth: -3.589741 | Predicted: -3.674170
mp-556463            | Ground Truth: -2.356177 | Predicted: -2.379513
mp-758885            | Ground Truth: -2.482897 | Predicted: -2.563654
mp-1226691           | Ground Truth: -1.749856 | Predicted: -1.773551
mp-562349            | Ground Truth: -2.389463 | Predicted: -2.386534
mp-1199093           | Ground Truth: -0.526755 | Predicted: -0.589986
mp-1204495           | Ground Truth: -3.207284 | Predicted: -3.190530
mp-1023310           | Ground Truth: 0.389101 | Predicted: 0.225585
mp-1104018           | Ground Truth: -0.400054 | Predicted: -0.447384
mp-560278            | Ground Truth: -3.365137 | Predicted: -3.399687
mp-15604             | Ground Truth: -0.653382 | Predicted: -0.561715
mp-768868            | Ground Truth: -2.525314 | Predicted: -2.537227
mp-1101842           | Ground Truth: -0.516150 | Predicted: -0.485820
mp-720430            | Ground Truth: -2.125655 | Predicted: -2.184536
mp-9047              | Ground Truth: -1.017445 | Predicted: -1.119495
mp-1213140           | Ground Truth: -0.565674 | Predicted: -0.604270
mp-1188221           | Ground Truth: -0.393268 | Predicted: -0.346046
mp-1297731           | Ground Truth: -1.939386 | Predicted: -2.104176
mp-1191090           | Ground Truth: -0.535036 | Predicted: -0.565885
mp-1019743           | Ground Truth: -0.632293 | Predicted: -0.611270
mp-761198            | Ground Truth: -2.291157 | Predicted: -2.374643
mp-28395             | Ground Truth: -0.326224 | Predicted: -0.253428
mp-1217964           | Ground Truth: -0.486642 | Predicted: -0.343801
mp-1216968           | Ground Truth: -0.611501 | Predicted: -0.656702
mp-9844              | Ground Truth: -3.252280 | Predicted: -3.240179
mp-1181688           | Ground Truth: -2.795557 | Predicted: -2.811506
mp-1215713           | Ground Truth: -2.194361 | Predicted: -2.213688
mp-21902             | Ground Truth: -0.610755 | Predicted: -0.544603
mp-1197682           | Ground Truth: -0.415425 | Predicted: -0.331479
mp-634464            | Ground Truth: 0.568511 | Predicted: -0.173588
mp-1026514           | Ground Truth: 0.255768 | Predicted: 0.205440
mp-1226435           | Ground Truth: -0.234064 | Predicted: -0.407711
mp-981396            | Ground Truth: -0.556456 | Predicted: -0.558071
mp-768235            | Ground Truth: -2.247414 | Predicted: -2.290304
mp-662590            | Ground Truth: -0.556791 | Predicted: -0.564469
mp-510376            | Ground Truth: -0.799905 | Predicted: -0.775946
mp-504861            | Ground Truth: -0.449936 | Predicted: -0.584115
mp-1078541           | Ground Truth: -0.067244 | Predicted: -0.009595
mp-1019615           | Ground Truth: -2.693397 | Predicted: -2.711286
mp-752427            | Ground Truth: -2.165337 | Predicted: -2.105730
mp-769383            | Ground Truth: -2.185643 | Predicted: -2.222332
mp-1213631           | Ground Truth: -2.994880 | Predicted: -3.048638
mp-1210590           | Ground Truth: -0.107334 | Predicted: -0.112218
mp-764465            | Ground Truth: -2.273505 | Predicted: -2.361181
mp-780180            | Ground Truth: -2.467321 | Predicted: -2.474432
mp-20814             | Ground Truth: -0.401346 | Predicted: -0.436652
mp-631526            | Ground Truth: 1.411172 | Predicted: 1.635208
mp-1190703           | Ground Truth: -0.649389 | Predicted: -0.591659
mp-18259             | Ground Truth: -3.022948 | Predicted: -3.040600
mp-1079837           | Ground Truth: -0.465920 | Predicted: -0.441449
mp-1226156           | Ground Truth: -0.088251 | Predicted: -0.077461
mp-764722            | Ground Truth: -2.248558 | Predicted: -2.351721
mp-1223473           | Ground Truth: -0.451542 | Predicted: -0.489148
mp-972467            | Ground Truth: -0.579255 | Predicted: -0.588258
mp-1226219           | Ground Truth: -0.293652 | Predicted: -0.458124
mp-1225826           | Ground Truth: -0.208211 | Predicted: -0.212508
mp-1104788           | Ground Truth: -2.366990 | Predicted: -2.448823
mp-2223622           | Ground Truth: -2.721600 | Predicted: -2.737555
mp-16086             | Ground Truth: -0.386898 | Predicted: -0.394135
mp-1191390           | Ground Truth: -0.502545 | Predicted: -0.438342
mp-1025246           | Ground Truth: -0.588717 | Predicted: -0.580951
mp-27349             | Ground Truth: -2.523464 | Predicted: -2.594324
mp-1105562           | Ground Truth: -0.324472 | Predicted: -0.347986
mp-1024989           | Ground Truth: -0.486655 | Predicted: -0.395878
mp-1023279           | Ground Truth: 0.383119 | Predicted: 0.223396
mp-1210846           | Ground Truth: -0.630214 | Predicted: -0.653220
mp-780655            | Ground Truth: -2.460346 | Predicted: -2.495952
mp-1197108           | Ground Truth: -0.319649 | Predicted: -0.193011
mp-9259              | Ground Truth: -3.127046 | Predicted: -3.163157
mp-1228634           | Ground Truth: -0.260746 | Predicted: -0.373706
mp-768788            | Ground Truth: -2.392489 | Predicted: -2.398305
mp-770155            | Ground Truth: -2.577923 | Predicted: -2.578667
mp-616575            | Ground Truth: -0.028448 | Predicted: -0.387084
mp-1199209           | Ground Truth: -0.278442 | Predicted: -0.323047
mp-1207451           | Ground Truth: -1.906652 | Predicted: -1.931382
mp-1201098           | Ground Truth: -2.711193 | Predicted: -2.753598
mp-1095435           | Ground Truth: -0.575332 | Predicted: -0.554850
mp-13235             | Ground Truth: -0.623332 | Predicted: -0.557861
mp-1008527           | Ground Truth: -0.423884 | Predicted: -0.409343
mp-1201345           | Ground Truth: -3.165783 | Predicted: -3.153456
mp-8048              | Ground Truth: -0.421623 | Predicted: -0.405041
mp-1105310           | Ground Truth: -0.626482 | Predicted: -0.618826
mp-3689              | Ground Truth: -0.182791 | Predicted: -0.207718
mp-8878              | Ground Truth: -3.088624 | Predicted: -3.080545
mp-1105638           | Ground Truth: -0.578086 | Predicted: -0.603687
